game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,SEASON,losing_Team
3932,2000-04-03T20:05:00Z,2000-04-03,R,Final,Colorado Rockies,Atlanta Braves,115,144,N,1,,,,,0,2,9,Top,16,Turner Field,[],ATL leads 1-0,Atlanta Braves,Colorado Rockies,Greg Maddux,Pedro Astacio,Mike Remlinger,2000-04-03 - Colorado Rockies (0) @ Atlanta Braves (2) (Final),2000,
3966,2000-04-04T23:40:00Z,2000-04-04,R,Final,Colorado Rockies,Atlanta Braves,115,144,N,1,,,,,5,3,9,Bottom,16,Turner Field,[],Series tied 1-1,Colorado Rockies,Atlanta Braves,Julian Tavarez,John Burkett,Jose Jimenez,2000-04-04 - Colorado Rockies (5) @ Atlanta Braves (3) (Final),2000,
5094,2000-04-05T23:40:00Z,2000-04-05,R,Final,Colorado Rockies,Atlanta Braves,115,144,N,1,,,,,6,9,9,Top,16,Turner Field,[],ATL wins 2-1,Atlanta Braves,Colorado Rockies,Bruce Chen,Manny Aybar,Kerry Ligtenberg,2000-04-05 - Colorado Rockies (6) @ Atlanta Braves (9) (Final),2000,
5021,2000-04-07T23:05:00Z,2000-04-07,R,Final,Colorado Rockies,Florida Marlins,115,146,N,1,,,,,3,4,9,Top,20,Pro Player Stadium,[],FLA leads 1-0,Florida Marlins,Colorado Rockies,Brad Penny,Masato Yoshii,Antonio Alfonseca,2000-04-07 - Colorado Rockies (3) @ Florida Marlins (4) (Final),2000,
5025,2000-04-08T23:05:00Z,2000-04-08,R,Final,Colorado Rockies,Florida Marlins,115,146,N,1,,,,,4,2,9,Bottom,20,Pro Player Stadium,[],Series tied 1-1,Colorado Rockies,Florida Marlins,Jose Jimenez,Alex Fernandez,David Lee,2000-04-08 - Colorado Rockies (4) @ Florida Marlins (2) (Final),2000,
3971,2000-04-09T17:05:00Z,2000-04-09,R,Final,Colorado Rockies,Florida Marlins,115,146,N,1,,,,,6,7,9,Top,20,Pro Player Stadium,[],FLA wins 2-1,Florida Marlins,Colorado Rockies,Ryan Dempster,Pedro Astacio,Antonio Alfonseca,2000-04-09 - Colorado Rockies (6) @ Florida Marlins (7) (Final),2000,
4081,2000-04-10T19:05:00Z,2000-04-10,R,Final,Cincinnati Reds,Colorado Rockies,113,115,N,1,,,,,5,7,9,Top,19,Coors Field,[],COL leads 1-0,Colorado Rockies,Cincinnati Reds,Rolando Arrojo,Steve Parris,Stan Belinda,2000-04-10 - Cincinnati Reds (5) @ Colorado Rockies (7) (Final),2000,
5183,2000-04-12T01:05:00Z,2000-04-11,R,Final,Cincinnati Reds,Colorado Rockies,113,115,N,1,,,,,10,3,9,Bottom,19,Coors Field,[],Series tied 1-1,Cincinnati Reds,Colorado Rockies,Ron Villone,Brian Bohanon,,2000-04-11 - Cincinnati Reds (10) @ Colorado Rockies (3) (Final),2000,
4002,2000-04-12T19:05:00Z,2000-04-12,R,Final,Cincinnati Reds,Colorado Rockies,113,115,N,1,,,,,5,7,9,Top,19,Coors Field,[],COL wins 2-1,Colorado Rockies,Cincinnati Reds,Jose Jimenez,Dennys Reyes,Julian Tavarez,2000-04-12 - Cincinnati Reds (5) @ Colorado Rockies (7) (Final),2000,
5099,2000-04-14T01:05:00Z,2000-04-13,R,Final,St. Louis Cardinals,Colorado Rockies,138,115,N,1,,,,,6,12,9,Top,19,Coors Field,[],COL leads 1-0,Colorado Rockies,St. Louis Cardinals,Rick Croushore,Darryl Kile,,2000-04-13 - St. Louis Cardinals (6) @ Colorado Rockies (12) (Final),2000,
4053,2000-04-15T01:05:00Z,2000-04-14,R,Final,St. Louis Cardinals,Colorado Rockies,138,115,N,1,,,,,2,6,9,Top,19,Coors Field,[],COL leads 2-0,Colorado Rockies,St. Louis Cardinals,Pedro Astacio,Rick Ankiel,,2000-04-14 - St. Louis Cardinals (2) @ Colorado Rockies (6) (Final),2000,
4120,2000-04-15T19:05:00Z,2000-04-15,R,Final,St. Louis Cardinals,Colorado Rockies,138,115,N,1,,,,,0,0,,,19,Coors Field,[],COL leads 2-0,Colorado Rockies,St. Louis Cardinals,,,,2000-04-15 - St. Louis Cardinals () @ Colorado Rockies () (Final),2000,
4988,2000-04-16T19:05:00Z,2000-04-16,R,Final,St. Louis Cardinals,Colorado Rockies,138,115,Y,1,,,,,9,3,9,Bottom,19,Coors Field,[],COL leads 2-1,St. Louis Cardinals,Colorado Rockies,Pat Hentgen,Rolando Arrojo,,2000-04-16 - St. Louis Cardinals (9) @ Colorado Rockies (3) (Final),2000,
5209,2000-04-17T01:05:00Z,2000-04-16,R,Final,St. Louis Cardinals,Colorado Rockies,138,115,Y,2,,,,,13,14,9,Top,19,Coors Field,[],COL wins 3-1,Colorado Rockies,St. Louis Cardinals,Jose Jimenez,Mike Mohler,Gabe White,2000-04-16 - St. Louis Cardinals (13) @ Colorado Rockies (14) (Final),2000,
3958,2000-04-18T01:35:00Z,2000-04-17,R,Final,Colorado Rockies,Arizona Diamondbacks,115,109,N,1,,,,,9,1,9,Bottom,15,Bank One Ballpark,[],COL leads 1-0,Colorado Rockies,Arizona Diamondbacks,Masato Yoshii,Omar Daal,,2000-04-17 - Colorado Rockies (9) @ Arizona Diamondbacks (1) (Final),2000,
4016,2000-04-19T01:35:00Z,2000-04-18,R,Final,Colorado Rockies,Arizona Diamondbacks,115,109,N,1,,,,,1,7,9,Top,15,Bank One Ballpark,[],Series tied 1-1,Arizona Diamondbacks,Colorado Rockies,Armando Reynoso,Scott Karl,,2000-04-18 - Colorado Rockies (1) @ Arizona Diamondbacks (7) (Final),2000,
4020,2000-04-20T01:35:00Z,2000-04-19,R,Final,Colorado Rockies,Arizona Diamondbacks,115,109,N,1,,,,,7,8,9,Top,15,Bank One Ballpark,[],AZ leads 2-1,Arizona Diamondbacks,Colorado Rockies,Mike Morgan,Julian Tavarez,Byung-Hyun Kim,2000-04-19 - Colorado Rockies (7) @ Arizona Diamondbacks (8) (Final),2000,
5043,2000-04-21T01:35:00Z,2000-04-20,R,Final,Colorado Rockies,Arizona Diamondbacks,115,109,N,1,,,,,0,3,9,Top,15,Bank One Ballpark,[],AZ wins 3-1,Arizona Diamondbacks,Colorado Rockies,Randy Johnson,Rolando Arrojo,,2000-04-20 - Colorado Rockies (0) @ Arizona Diamondbacks (3) (Final),2000,
4160,2000-04-22T00:10:00Z,2000-04-21,R,Final,Colorado Rockies,St. Louis Cardinals,115,138,N,1,,,,,6,4,9,Bottom,30,Busch Stadium I,[],COL leads 1-0,Colorado Rockies,St. Louis Cardinals,Kevin Jarvis,Pat Hentgen,Jose Jimenez,2000-04-21 - Colorado Rockies (6) @ St. Louis Cardinals (4) (Final),2000,
3979,2000-04-23T00:10:00Z,2000-04-22,R,Final,Colorado Rockies,St. Louis Cardinals,115,138,N,1,,,,,7,6,9,Bottom,30,Busch Stadium I,[],COL leads 2-0,Colorado Rockies,St. Louis Cardinals,Rick Croushore,Mike James,Jose Jimenez,2000-04-22 - Colorado Rockies (7) @ St. Louis Cardinals (6) (Final),2000,
5220,2000-04-23T20:10:00Z,2000-04-23,R,Final,Colorado Rockies,St. Louis Cardinals,115,138,N,1,,,,,3,6,7,Bottom,30,Busch Stadium I,[],COL leads 2-1,St. Louis Cardinals,Colorado Rockies,Andy Benes,Scott Karl,Heathcliff Slocumb,2000-04-23 - Colorado Rockies (3) @ St. Louis Cardinals (6) (Final),2000,
5003,2000-04-24T17:10:00Z,2000-04-24,R,Final,Colorado Rockies,St. Louis Cardinals,115,138,N,1,,,,,0,0,,,30,Busch Stadium I,[],COL leads 2-1,St. Louis Cardinals,Colorado Rockies,,,,2000-04-24 - Colorado Rockies () @ St. Louis Cardinals () (Final),2000,
5050,2000-04-25T23:05:00Z,2000-04-25,R,Final,Colorado Rockies,Montreal Expos,115,120,N,1,,,,,4,10,9,Top,24,Olympic Stadium,[],MON leads 1-0,Montreal Expos,Colorado Rockies,Carl Pavano,Brian Bohanon,,2000-04-25 - Colorado Rockies (4) @ Montreal Expos (10) (Final),2000,
4088,2000-04-26T23:05:00Z,2000-04-26,R,Final,Colorado Rockies,Montreal Expos,115,120,N,1,,,,,2,9,9,Top,24,Olympic Stadium,[],MON wins 2-0,Montreal Expos,Colorado Rockies,Dustin Hermanson,Kevin Jarvis,Ugueth Urbina,2000-04-26 - Colorado Rockies (2) @ Montreal Expos (9) (Final),2000,
3983,2000-04-29T01:05:00Z,2000-04-28,R,Final,New York Mets,Colorado Rockies,121,115,N,1,,,,,5,12,9,Top,19,Coors Field,[],COL leads 1-0,Colorado Rockies,New York Mets,Pedro Astacio,Mike Hampton,,2000-04-28 - New York Mets (5) @ Colorado Rockies (12) (Final),2000,
4030,2000-04-29T19:05:00Z,2000-04-29,R,Final,New York Mets,Colorado Rockies,121,115,N,1,,,,,13,6,9,Bottom,19,Coors Field,[],Series tied 1-1,New York Mets,Colorado Rockies,Rick Reed,Masato Yoshii,,2000-04-29 - New York Mets (13) @ Colorado Rockies (6) (Final),2000,
4094,2000-04-30T19:05:00Z,2000-04-30,R,Final,New York Mets,Colorado Rockies,121,115,N,1,,,,,14,11,9,Bottom,19,Coors Field,[],NYM wins 2-1,New York Mets,Colorado Rockies,Al Leiter,Brian Bohanon,,2000-04-30 - New York Mets (14) @ Colorado Rockies (11) (Final),2000,
4097,2000-05-02T01:05:00Z,2000-05-01,R,Final,Montreal Expos,Colorado Rockies,120,115,N,1,,,,,8,15,9,Top,19,Coors Field,[],COL leads 1-0,Colorado Rockies,Montreal Expos,Gabe White,Dustin Hermanson,,2000-05-01 - Montreal Expos (8) @ Colorado Rockies (15) (Final),2000,
5226,2000-05-03T01:05:00Z,2000-05-02,R,Final,Montreal Expos,Colorado Rockies,120,115,N,1,,,,,6,12,9,Top,19,Coors Field,[],COL wins 2-0,Colorado Rockies,Montreal Expos,Scott Karl,Jeremy Powell,,2000-05-02 - Montreal Expos (6) @ Colorado Rockies (12) (Final),2000,
5063,2000-05-03T19:05:00Z,2000-05-03,R,Final,Montreal Expos,Colorado Rockies,120,115,N,1,,,,,7,16,9,Top,19,Coors Field,[],COL wins 3-0,Colorado Rockies,Montreal Expos,Pedro Astacio,Hideki Irabu,,2000-05-03 - Montreal Expos (7) @ Colorado Rockies (16) (Final),2000,
5137,2000-05-06T02:35:00Z,2000-05-05,R,Final,Colorado Rockies,San Francisco Giants,115,137,N,1,,,,,0,5,9,Top,2395,PacBell Park,[],SF leads 1-0,San Francisco Giants,Colorado Rockies,Joe Nathan,Masato Yoshii,,2000-05-05 - Colorado Rockies (0) @ San Francisco Giants (5) (Final),2000,
5170,2000-05-06T20:05:00Z,2000-05-06,R,Final,Colorado Rockies,San Francisco Giants,115,137,N,1,,,,,0,6,9,Top,2395,PacBell Park,[],SF wins 2-0,San Francisco Giants,Colorado Rockies,Shawn Estes,Rolando Arrojo,,2000-05-06 - Colorado Rockies (0) @ San Francisco Giants (6) (Final),2000,
4106,2000-05-07T20:05:00Z,2000-05-07,R,Final,Colorado Rockies,San Francisco Giants,115,137,N,1,,,,,0,0,,,2395,PacBell Park,[],SF wins 2-0,San Francisco Giants,Colorado Rockies,,,,2000-05-07 - Colorado Rockies () @ San Francisco Giants () (Final),2000,
5176,2000-05-09T00:05:00Z,2000-05-08,R,Final,Colorado Rockies,Houston Astros,115,117,N,1,,,,,3,1,9,Bottom,2392,Enron Field,[],COL leads 1-0,Colorado Rockies,Houston Astros,Pedro Astacio,Chris Holt,,2000-05-08 - Colorado Rockies (3) @ Houston Astros (1) (Final),2000,
5233,2000-05-10T00:05:00Z,2000-05-09,R,Final,Colorado Rockies,Houston Astros,115,117,N,1,,,,,8,13,9,Top,2392,Enron Field,[],Series tied 1-1,Houston Astros,Colorado Rockies,Yorkis Perez,Julian Tavarez,,2000-05-09 - Colorado Rockies (8) @ Houston Astros (13) (Final),2000,
4043,2000-05-11T00:05:00Z,2000-05-10,R,Final,Colorado Rockies,Houston Astros,115,117,N,1,,,,,1,5,9,Top,2392,Enron Field,[],HOU wins 2-1,Houston Astros,Colorado Rockies,Shane Reynolds,Masato Yoshii,,2000-05-10 - Colorado Rockies (1) @ Houston Astros (5) (Final),2000,
5150,2000-05-13T01:05:00Z,2000-05-12,R,Final,San Francisco Giants,Colorado Rockies,137,115,N,1,,,,,7,15,9,Top,19,Coors Field,[],COL leads 1-0,Colorado Rockies,San Francisco Giants,Brian Bohanon,Joe Nathan,,2000-05-12 - San Francisco Giants (7) @ Colorado Rockies (15) (Final),2000,
4200,2000-05-13T19:05:00Z,2000-05-13,R,Final,San Francisco Giants,Colorado Rockies,137,115,N,1,,,,,9,10,9,Top,19,Coors Field,[],COL wins 2-0,Colorado Rockies,San Francisco Giants,Gabe White,John Johnstone,Jose Jimenez,2000-05-13 - San Francisco Giants (9) @ Colorado Rockies (10) (Final),2000,
5250,2000-05-14T19:05:00Z,2000-05-14,R,Final,San Francisco Giants,Colorado Rockies,137,115,N,1,,,,,7,11,9,Top,19,Coors Field,[],COL wins 3-0,Colorado Rockies,San Francisco Giants,Gabe White,Livan Hernandez,,2000-05-14 - San Francisco Giants (7) @ Colorado Rockies (11) (Final),2000,
5098,2000-05-16T23:10:00Z,2000-05-16,R,Final,Colorado Rockies,New York Mets,115,121,N,1,,,,,4,3,11,Bottom,25,Shea Stadium,[],COL leads 1-0,Colorado Rockies,New York Mets,Julian Tavarez,Turk Wendell,Jose Jimenez,2000-05-16 - Colorado Rockies (4) @ New York Mets (3) (Final),2000,
5195,2000-05-17T23:10:00Z,2000-05-17,R,Final,Colorado Rockies,New York Mets,115,121,N,1,,,,,2,4,9,Top,25,Shea Stadium,[],Series tied 1-1,New York Mets,Colorado Rockies,Al Leiter,Rolando Arrojo,John Franco,2000-05-17 - Colorado Rockies (2) @ New York Mets (4) (Final),2000,
4127,2000-05-18T23:10:00Z,2000-05-18,R,Final,Colorado Rockies,New York Mets,115,121,N,1,,,,,0,0,,,25,Shea Stadium,[],Series tied 1-1,New York Mets,Colorado Rockies,,,,2000-05-18 - Colorado Rockies () @ New York Mets () (Final),2000,
5255,2000-05-19T23:05:00Z,2000-05-19,R,Final,Colorado Rockies,Philadelphia Phillies,115,143,N,1,,,,,10,2,9,Bottom,26,Veterans Stadium,[],COL leads 1-0,Colorado Rockies,Philadelphia Phillies,Pedro Astacio,Andy Ashby,,2000-05-19 - Colorado Rockies (10) @ Philadelphia Phillies (2) (Final),2000,
4066,2000-05-20T23:05:00Z,2000-05-20,R,Final,Colorado Rockies,Philadelphia Phillies,115,143,N,1,,,,,4,3,9,Bottom,26,Veterans Stadium,[],COL wins 2-0,Colorado Rockies,Philadelphia Phillies,Julian Tavarez,Chris Brock,Jose Jimenez,2000-05-20 - Colorado Rockies (4) @ Philadelphia Phillies (3) (Final),2000,
4133,2000-05-21T17:35:00Z,2000-05-21,R,Final,Colorado Rockies,Philadelphia Phillies,115,143,N,1,,,,,3,4,9,Top,26,Veterans Stadium,[],COL wins 2-1,Philadelphia Phillies,Colorado Rockies,Robert Person,Masato Yoshii,Jeff Brantley,2000-05-21 - Colorado Rockies (3) @ Philadelphia Phillies (4) (Final),2000,
5357,2000-05-24T01:05:00Z,2000-05-23,R,Final,Chicago Cubs,Colorado Rockies,112,115,N,1,,,,,7,10,9,Top,19,Coors Field,[],COL leads 1-0,Colorado Rockies,Chicago Cubs,Brian Bohanon,Daniel Garibay,,2000-05-23 - Chicago Cubs (7) @ Colorado Rockies (10) (Final),2000,
5260,2000-05-25T01:05:00Z,2000-05-24,R,Final,Chicago Cubs,Colorado Rockies,112,115,N,1,,,,,4,9,9,Top,19,Coors Field,[],COL wins 2-0,Colorado Rockies,Chicago Cubs,Pedro Astacio,Kyle Farnsworth,Jose Jimenez,2000-05-24 - Chicago Cubs (4) @ Colorado Rockies (9) (Final),2000,
4222,2000-05-25T19:05:00Z,2000-05-25,R,Final,Chicago Cubs,Colorado Rockies,112,115,N,1,,,,,6,5,9,Bottom,19,Coors Field,[],COL wins 2-1,Chicago Cubs,Colorado Rockies,Jon Lieber,Mike DeJean,Rick Aguilera,2000-05-25 - Chicago Cubs (6) @ Colorado Rockies (5) (Final),2000,
4079,2000-05-27T01:05:00Z,2000-05-26,R,Final,Pittsburgh Pirates,Colorado Rockies,134,115,N,1,,,,,2,1,9,Bottom,19,Coors Field,[],PIT leads 1-0,Pittsburgh Pirates,Colorado Rockies,Francisco Cordova,Masato Yoshii,Mike Williams,2000-05-26 - Pittsburgh Pirates (2) @ Colorado Rockies (1) (Final),2000,
5307,2000-05-27T20:05:00Z,2000-05-27,R,Final,Pittsburgh Pirates,Colorado Rockies,134,115,N,1,,,,,6,7,9,Bottom,19,Coors Field,[],Series tied 1-1,Colorado Rockies,Pittsburgh Pirates,Gabe White,Jason Christiansen,,2000-05-27 - Pittsburgh Pirates (6) @ Colorado Rockies (7) (Final),2000,
5379,2000-05-28T19:05:00Z,2000-05-28,R,Final,Pittsburgh Pirates,Colorado Rockies,134,115,N,1,,,,,2,11,9,Top,19,Coors Field,[],COL wins 2-1,Colorado Rockies,Pittsburgh Pirates,Rolando Arrojo,Jimmy Anderson,,2000-05-28 - Pittsburgh Pirates (2) @ Colorado Rockies (11) (Final),2000,
5381,2000-05-29T19:05:00Z,2000-05-29,R,Final,Houston Astros,Colorado Rockies,117,115,N,1,,,,,7,8,9,Top,19,Coors Field,[],COL leads 1-0,Colorado Rockies,Houston Astros,Gabe White,Jose Cabrera,Jose Jimenez,2000-05-29 - Houston Astros (7) @ Colorado Rockies (8) (Final),2000,
5315,2000-05-31T01:05:00Z,2000-05-30,R,Final,Houston Astros,Colorado Rockies,117,115,N,1,,,,,7,10,9,Top,19,Coors Field,[],COL wins 2-0,Colorado Rockies,Houston Astros,Stan Belinda,Marc Valdes,Jose Jimenez,2000-05-30 - Houston Astros (7) @ Colorado Rockies (10) (Final),2000,
4354,2000-06-01T01:05:00Z,2000-05-31,R,Final,Houston Astros,Colorado Rockies,117,115,N,1,,,,,6,8,9,Top,19,Coors Field,[],COL wins 3-0,Colorado Rockies,Houston Astros,Gabe White,Joe Slusarski,Jose Jimenez,2000-05-31 - Houston Astros (6) @ Colorado Rockies (8) (Final),2000,
4146,2000-06-03T00:05:00Z,2000-06-02,R,Final,Colorado Rockies,Milwaukee Brewers,115,158,N,1,,,,,8,6,9,Bottom,23,Milwaukee County Stadium,[],COL leads 1-0,Colorado Rockies,Milwaukee Brewers,Rolando Arrojo,Jason Bere,Mike Myers,2000-06-02 - Colorado Rockies (8) @ Milwaukee Brewers (6) (Final),2000,
4147,2000-06-04T00:05:00Z,2000-06-03,R,Final,Colorado Rockies,Milwaukee Brewers,115,158,N,1,,,,,1,2,12,Bottom,23,Milwaukee County Stadium,[],Series tied 1-1,Milwaukee Brewers,Colorado Rockies,Valerio De Los Santos,Stan Belinda,,2000-06-03 - Colorado Rockies (1) @ Milwaukee Brewers (2) (Final),2000,
4148,2000-06-04T18:05:00Z,2000-06-04,R,Final,Colorado Rockies,Milwaukee Brewers,115,158,N,1,,,,,7,1,9,Bottom,23,Milwaukee County Stadium,[],COL wins 2-1,Colorado Rockies,Milwaukee Brewers,Kevin Jarvis,Jimmy Haynes,,2000-06-04 - Colorado Rockies (7) @ Milwaukee Brewers (1) (Final),2000,
5274,2000-06-06T02:05:00Z,2000-06-05,R,Final,Colorado Rockies,Seattle Mariners,115,136,N,1,,,,,2,6,9,Top,680,Safeco Field,[],SEA leads 1-0,Seattle Mariners,Colorado Rockies,Aaron Sele,Masato Yoshii,,2000-06-05 - Colorado Rockies (2) @ Seattle Mariners (6) (Final),2000,
4728,2000-06-07T02:05:00Z,2000-06-06,R,Final,Colorado Rockies,Seattle Mariners,115,136,N,1,,,,,1,4,9,Top,680,Safeco Field,[],SEA wins 2-0,Seattle Mariners,Colorado Rockies,Brett Tomko,Brian Bohanon,Kazuhiro Sasaki,2000-06-06 - Colorado Rockies (1) @ Seattle Mariners (4) (Final),2000,
4649,2000-06-08T02:05:00Z,2000-06-07,R,Final,Colorado Rockies,Seattle Mariners,115,136,N,1,,,,,6,1,9,Bottom,680,Safeco Field,[],SEA wins 2-1,Colorado Rockies,Seattle Mariners,Rolando Arrojo,Jamie Moyer,,2000-06-07 - Colorado Rockies (6) @ Seattle Mariners (1) (Final),2000,
5286,2000-06-10T01:05:00Z,2000-06-09,R,Final,Texas Rangers,Colorado Rockies,140,115,N,1,,,,,2,3,12,Bottom,19,Coors Field,[],COL leads 1-0,Colorado Rockies,Texas Rangers,Julian Tavarez,John Wetteland,,2000-06-09 - Texas Rangers (2) @ Colorado Rockies (3) (Final),2000,
4787,2000-06-11T00:05:00Z,2000-06-10,R,Final,Texas Rangers,Colorado Rockies,140,115,N,1,,,,,6,12,9,Top,19,Coors Field,[],COL wins 2-0,Colorado Rockies,Texas Rangers,Scott Karl,Esteban Loaiza,,2000-06-10 - Texas Rangers (6) @ Colorado Rockies (12) (Final),2000,
5335,2000-06-11T19:05:00Z,2000-06-11,R,Final,Texas Rangers,Colorado Rockies,140,115,N,1,,,,,8,9,9,Top,19,Coors Field,[],COL wins 3-0,Colorado Rockies,Texas Rangers,Mike DeJean,Tim Crabtree,Jose Jimenez,2000-06-11 - Texas Rangers (8) @ Colorado Rockies (9) (Final),2000,
5404,2000-06-14T01:05:00Z,2000-06-13,R,Final,Houston Astros,Colorado Rockies,117,115,N,1,,,,,6,3,9,Bottom,19,Coors Field,[],HOU leads 1-0,Houston Astros,Colorado Rockies,Shane Reynolds,Rolando Arrojo,Billy Wagner,2000-06-13 - Houston Astros (6) @ Colorado Rockies (3) (Final),2000,
4243,2000-06-15T01:05:00Z,2000-06-14,R,Final,Houston Astros,Colorado Rockies,117,115,N,1,,,,,8,4,9,Bottom,19,Coors Field,[],HOU wins 2-0,Houston Astros,Colorado Rockies,Joe Slusarski,Pedro Astacio,,2000-06-14 - Houston Astros (8) @ Colorado Rockies (4) (Final),2000,
5329,2000-06-15T19:05:00Z,2000-06-15,R,Final,Houston Astros,Colorado Rockies,117,115,N,1,,,,,4,5,9,Bottom,19,Coors Field,[],HOU wins 2-1,Colorado Rockies,Houston Astros,Jose Jimenez,Billy Wagner,,2000-06-15 - Houston Astros (4) @ Colorado Rockies (5) (Final),2000,
4362,2000-06-17T01:05:00Z,2000-06-16,R,Final,Arizona Diamondbacks,Colorado Rockies,109,115,N,1,,,,,0,0,,,19,Coors Field,[],,Colorado Rockies,Arizona Diamondbacks,,,,2000-06-16 - Arizona Diamondbacks () @ Colorado Rockies () (Final),2000,
4288,2000-06-18T00:05:00Z,2000-06-17,R,Final,Arizona Diamondbacks,Colorado Rockies,109,115,N,1,,,,,5,14,9,Top,19,Coors Field,[],COL leads 1-0,Colorado Rockies,Arizona Diamondbacks,Brian Bohanon,Brian Anderson,,2000-06-17 - Arizona Diamondbacks (5) @ Colorado Rockies (14) (Final),2000,
5489,2000-06-18T19:05:00Z,2000-06-18,R,Final,Arizona Diamondbacks,Colorado Rockies,109,115,N,1,,,,,2,19,9,Top,19,Coors Field,[],COL wins 2-0,Colorado Rockies,Arizona Diamondbacks,Masato Yoshii,Armando Reynoso,,2000-06-18 - Arizona Diamondbacks (2) @ Colorado Rockies (19) (Final),2000,
5342,2000-06-20T23:35:00Z,2000-06-20,R,Final,Colorado Rockies,Cincinnati Reds,115,113,N,1,,,,,2,3,9,Top,18,Cinergy Field,[],CIN leads 1-0,Cincinnati Reds,Colorado Rockies,Danny Graves,Pedro Astacio,,2000-06-20 - Colorado Rockies (2) @ Cincinnati Reds (3) (Final),2000,
4184,2000-06-21T23:05:00Z,2000-06-21,R,Final,Colorado Rockies,Cincinnati Reds,115,113,N,1,,,,,6,4,9,Bottom,18,Cinergy Field,[],Series tied 1-1,Colorado Rockies,Cincinnati Reds,Julian Tavarez,Scott Williamson,Jose Jimenez,2000-06-21 - Colorado Rockies (6) @ Cincinnati Reds (4) (Final),2000,
5501,2000-06-22T23:35:00Z,2000-06-22,R,Final,Colorado Rockies,Cincinnati Reds,115,113,N,1,,,,,3,5,9,Top,18,Cinergy Field,[],CIN wins 2-1,Cincinnati Reds,Colorado Rockies,Steve Parris,Kevin Jarvis,Danny Graves,2000-06-22 - Colorado Rockies (3) @ Cincinnati Reds (5) (Final),2000,
4296,2000-06-24T02:05:00Z,2000-06-23,R,Final,Colorado Rockies,Arizona Diamondbacks,115,109,N,1,,,,,0,2,9,Top,15,Bank One Ballpark,[],AZ leads 1-0,Arizona Diamondbacks,Colorado Rockies,Brian Anderson,Brian Bohanon,Byung-Hyun Kim,2000-06-23 - Colorado Rockies (0) @ Arizona Diamondbacks (2) (Final),2000,
4370,2000-06-25T02:05:00Z,2000-06-24,R,Final,Colorado Rockies,Arizona Diamondbacks,115,109,N,1,,,,,4,0,9,Bottom,15,Bank One Ballpark,[],Series tied 1-1,Colorado Rockies,Arizona Diamondbacks,Masato Yoshii,Randy Johnson,,2000-06-24 - Colorado Rockies (4) @ Arizona Diamondbacks (0) (Final),2000,
4374,2000-06-25T20:35:00Z,2000-06-25,R,Final,Colorado Rockies,Arizona Diamondbacks,115,109,N,1,,,,,3,8,9,Top,15,Bank One Ballpark,[],AZ wins 2-1,Arizona Diamondbacks,Colorado Rockies,Mike Morgan,Pedro Astacio,,2000-06-25 - Colorado Rockies (3) @ Arizona Diamondbacks (8) (Final),2000,
5565,2000-06-27T01:05:00Z,2000-06-26,R,Final,San Francisco Giants,Colorado Rockies,137,115,N,1,,,,,6,15,9,Top,19,Coors Field,[],COL leads 1-0,Colorado Rockies,San Francisco Giants,Rolando Arrojo,Mark Gardner,,2000-06-26 - San Francisco Giants (6) @ Colorado Rockies (15) (Final),2000,
4254,2000-06-28T01:05:00Z,2000-06-27,R,Final,San Francisco Giants,Colorado Rockies,137,115,N,1,,,,,12,7,9,Bottom,19,Coors Field,[],Series tied 1-1,San Francisco Giants,Colorado Rockies,Shawn Estes,Kevin Jarvis,,2000-06-27 - San Francisco Giants (12) @ Colorado Rockies (7) (Final),2000,
4259,2000-06-29T01:05:00Z,2000-06-28,R,Final,San Francisco Giants,Colorado Rockies,137,115,N,1,,,,,13,17,9,Top,19,Coors Field,[],COL leads 2-1,Colorado Rockies,San Francisco Giants,Mike DeJean,John Johnstone,,2000-06-28 - San Francisco Giants (13) @ Colorado Rockies (17) (Final),2000,
5452,2000-06-29T19:05:00Z,2000-06-29,R,Final,San Francisco Giants,Colorado Rockies,137,115,N,1,,,,,4,11,9,Top,19,Coors Field,[],COL wins 3-1,Colorado Rockies,San Francisco Giants,Masato Yoshii,Joe Nathan,,2000-06-29 - San Francisco Giants (4) @ Colorado Rockies (11) (Final),2000,
4378,2000-07-01T02:05:00Z,2000-06-30,R,Final,Colorado Rockies,San Diego Padres,115,135,N,1,,,,,5,4,9,Bottom,28,Qualcomm Stadium,[],COL leads 1-0,Colorado Rockies,San Diego Padres,Pedro Astacio,Carlos Almánzar,Jose Jimenez,2000-06-30 - Colorado Rockies (5) @ San Diego Padres (4) (Final),2000,
5516,2000-07-02T02:05:00Z,2000-07-01,R,Final,Colorado Rockies,San Diego Padres,115,135,N,1,,,,,3,5,9,Top,28,Qualcomm Stadium,[],Series tied 1-1,San Diego Padres,Colorado Rockies,Brian Meadows,Rolando Arrojo,Trevor Hoffman,2000-07-01 - Colorado Rockies (3) @ San Diego Padres (5) (Final),2000,
