game_date,home_team_abbr,away_team_abbr,home_score,away_score,SEASON
2001-12-28,FLA,BOS,1.0,7.0,20012002
2001-12-29,FLA,TOR,4.0,2.0,20012002
2001-12-31,FLA,ATL,4.0,3.0,20012002
2002-01-02,LAK,FLA,3.0,1.0,20012002
2002-01-04,ANA,FLA,1.0,2.0,20012002
2002-01-05,SJS,FLA,6.0,0.0,20012002
2002-01-07,WSH,FLA,1.0,2.0,20012002
2002-01-09,FLA,DAL,2.0,3.0,20012002
2002-01-11,FLA,OTT,2.0,4.0,20012002
2002-01-12,FLA,WSH,0.0,1.0,20012002
2002-01-16,FLA,CHI,0.0,3.0,20012002
2002-01-18,DAL,FLA,2.0,3.0,20012002
2002-01-19,FLA,ATL,1.0,6.0,20012002
2002-01-21,FLA,MTL,7.0,5.0,20012002
2002-01-23,FLA,NJD,1.0,3.0,20012002
2002-01-25,CAR,FLA,1.0,1.0,20012002
2002-01-26,BOS,FLA,4.0,2.0,20012002
2002-01-30,FLA,PHX,1.0,3.0,20012002
2002-02-04,FLA,NYI,6.0,6.0,20012002
2002-02-06,FLA,TBL,2.0,3.0,20012002
2002-02-07,TBL,FLA,1.0,3.0,20012002
2002-02-09,BOS,FLA,4.0,1.0,20012002
2002-02-12,NSH,FLA,1.0,0.0,20012002
2002-02-13,CHI,FLA,5.0,4.0,20012002
2002-02-26,WSH,FLA,4.0,3.0,20012002
2002-02-27,FLA,DET,2.0,3.0,20012002
2002-03-02,TBL,FLA,3.0,2.0,20012002
2002-03-05,PIT,FLA,6.0,5.0,20012002
2002-03-08,FLA,EDM,5.0,4.0,20012002
2002-03-09,FLA,NSH,2.0,2.0,20012002
2002-03-13,FLA,CGY,3.0,3.0,20012002
2002-03-15,FLA,BUF,5.0,2.0,20012002
2002-03-17,OTT,FLA,2.0,0.0,20012002
2002-03-20,FLA,MTL,1.0,4.0,20012002
2002-03-21,CAR,FLA,3.0,2.0,20012002
2002-03-23,FLA,BOS,1.0,3.0,20012002
2002-03-25,NJD,FLA,3.0,1.0,20012002
2002-03-26,MTL,FLA,1.0,2.0,20012002
2002-03-28,OTT,FLA,3.0,4.0,20012002
2002-03-30,FLA,NYR,2.0,4.0,20012002
2002-04-03,FLA,PIT,3.0,2.0,20012002
2002-04-05,BUF,FLA,3.0,1.0,20012002
2002-04-06,TOR,FLA,2.0,2.0,20012002
2002-04-08,PHI,FLA,4.0,4.0,20012002
2002-04-10,ATL,FLA,4.0,4.0,20012002
2002-04-12,FLA,CAR,1.0,3.0,20012002
2002-04-14,FLA,TBL,2.0,3.0,20012002
2002-10-10,FLA,TBL,3.0,4.0,20022003
2002-10-12,ATL,FLA,4.0,5.0,20022003
2002-10-15,MIN,FLA,4.0,1.0,20022003
2002-10-17,CHI,FLA,4.0,1.0,20022003
2002-10-19,CBJ,FLA,4.0,1.0,20022003
2002-10-21,FLA,ATL,3.0,2.0,20022003
2002-10-23,TOR,FLA,1.0,4.0,20022003
2002-10-24,NYI,FLA,5.0,3.0,20022003
2002-10-26,FLA,WSH,1.0,1.0,20022003
2002-10-28,FLA,TBL,1.0,6.0,20022003
2002-10-30,DAL,FLA,2.0,3.0,20022003
2002-11-02,FLA,ATL,1.0,3.0,20022003
2002-11-06,FLA,PIT,4.0,3.0,20022003
2002-11-07,WSH,FLA,2.0,1.0,20022003
2002-11-09,FLA,CGY,3.0,0.0,20022003
2002-11-11,FLA,CHI,2.0,2.0,20022003
2002-11-13,PHI,FLA,1.0,1.0,20022003
2002-11-14,OTT,FLA,3.0,2.0,20022003
2002-11-16,FLA,SJS,3.0,7.0,20022003
2002-11-19,ATL,FLA,4.0,3.0,20022003
2002-11-20,FLA,NYI,3.0,3.0,20022003
2002-11-22,PHX,FLA,3.0,3.0,20022003
2002-11-24,ANA,FLA,4.0,4.0,20022003
2002-11-27,LAK,FLA,2.0,5.0,20022003
2002-11-30,FLA,VAN,2.0,5.0,20022003
2002-12-04,FLA,CAR,4.0,2.0,20022003
2002-12-06,CAR,FLA,0.0,2.0,20022003
2002-12-07,FLA,EDM,0.0,4.0,20022003
2002-12-10,FLA,PHI,2.0,5.0,20022003
2002-12-13,FLA,NYI,3.0,3.0,20022003
2002-12-18,FLA,TOR,2.0,2.0,20022003
2002-12-20,BUF,FLA,0.0,3.0,20022003
2002-12-21,BOS,FLA,3.0,3.0,20022003
2002-12-23,FLA,NSH,2.0,3.0,20022003
2002-12-27,FLA,DAL,0.0,4.0,20022003
2002-12-28,FLA,NYR,1.0,2.0,20022003
2002-12-30,NYI,FLA,2.0,1.0,20022003
2003-01-01,NJD,FLA,1.0,2.0,20022003
2003-01-02,COL,FLA,1.0,4.0,20022003
2003-01-04,VAN,FLA,3.0,2.0,20022003
2003-01-08,FLA,DET,1.0,2.0,20022003
2003-01-10,FLA,NJD,1.0,2.0,20022003
2003-01-11,WSH,FLA,12.0,2.0,20022003
2003-01-13,NJD,FLA,6.0,2.0,20022003
2003-01-15,FLA,BOS,3.0,0.0,20022003
2003-01-18,FLA,PIT,3.0,0.0,20022003
2003-01-20,FLA,MTL,2.0,3.0,20022003
2003-01-22,FLA,OTT,1.0,2.0,20022003
2003-01-24,CAR,FLA,3.0,1.0,20022003
2003-01-25,FLA,CAR,3.0,2.0,20022003
2003-01-28,MTL,FLA,6.0,3.0,20022003
2003-01-30,DET,FLA,2.0,2.0,20022003
2003-02-05,FLA,TOR,0.0,6.0,20022003
2003-02-06,PIT,FLA,0.0,6.0,20022003
2003-02-08,FLA,TBL,4.0,4.0,20022003
2003-02-12,FLA,NYR,1.0,3.0,20022003
2003-02-14,FLA,BOS,5.0,6.0,20022003
2003-02-15,FLA,WSH,1.0,2.0,20022003
2003-02-18,MTL,FLA,0.0,3.0,20022003
2003-02-20,OTT,FLA,3.0,4.0,20022003
2003-02-22,PHI,FLA,2.0,4.0,20022003
2003-02-24,FLA,BUF,2.0,2.0,20022003
2003-02-26,FLA,ANA,1.0,2.0,20022003
2003-02-27,TBL,FLA,3.0,1.0,20022003
2003-03-01,NYR,FLA,5.0,2.0,20022003
2003-03-03,TOR,FLA,1.0,2.0,20022003
2003-03-05,FLA,COL,1.0,3.0,20022003
2003-03-07,ATL,FLA,1.0,2.0,20022003
2003-03-08,FLA,BUF,0.0,4.0,20022003
2003-03-10,NYR,FLA,1.0,2.0,20022003
2003-03-12,FLA,MTL,0.0,4.0,20022003
2003-03-15,BOS,FLA,4.0,1.0,20022003
2003-03-16,PIT,FLA,2.0,4.0,20022003
2003-03-19,FLA,MIN,1.0,3.0,20022003
2003-03-22,FLA,OTT,1.0,3.0,20022003
2003-03-24,FLA,NJD,1.0,4.0,20022003
2003-03-26,BUF,FLA,2.0,1.0,20022003
2003-03-27,STL,FLA,2.0,1.0,20022003
2003-03-29,TBL,FLA,1.0,1.0,20022003
2003-04-01,WSH,FLA,3.0,0.0,20022003
2003-04-04,FLA,CAR,4.0,1.0,20022003
2003-04-06,FLA,PHI,2.0,6.0,20022003
2003-10-09,FLA,CAR,3.0,1.0,20032004
2003-10-11,FLA,BOS,1.0,1.0,20032004
2003-10-13,CAR,FLA,2.0,2.0,20032004
2003-10-15,FLA,PHX,1.0,2.0,20032004
2003-10-18,NYI,FLA,2.0,1.0,20032004
2003-10-20,NYR,FLA,3.0,1.0,20032004
2003-10-22,NJD,FLA,1.0,2.0,20032004
2003-10-24,FLA,MIN,3.0,4.0,20032004
2003-10-25,ATL,FLA,2.0,3.0,20032004
2003-10-29,PHI,FLA,5.0,1.0,20032004
2003-10-30,OTT,FLA,2.0,3.0,20032004
2003-11-01,FLA,SJS,2.0,6.0,20032004
2003-11-05,FLA,LAK,2.0,3.0,20032004
2003-11-07,FLA,PIT,6.0,3.0,20032004
2003-11-08,STL,FLA,2.0,0.0,20032004
2003-11-11,FLA,TBL,4.0,0.0,20032004
2003-11-13,NJD,FLA,3.0,1.0,20032004
2003-11-15,PIT,FLA,2.0,3.0,20032004
2003-11-16,ATL,FLA,5.0,2.0,20032004
2003-11-19,FLA,NYI,1.0,4.0,20032004
2003-11-21,FLA,ATL,3.0,6.0,20032004
2003-11-22,WSH,FLA,2.0,3.0,20032004
2003-11-24,FLA,BUF,2.0,1.0,20032004
2003-11-26,FLA,NYR,3.0,3.0,20032004
2003-11-28,BUF,FLA,4.0,3.0,20032004
2003-11-29,MTL,FLA,1.0,1.0,20032004
2003-12-03,FLA,OTT,0.0,4.0,20032004
2003-12-06,FLA,ATL,3.0,4.0,20032004
2003-12-10,FLA,BOS,1.0,1.0,20032004
2003-12-12,FLA,MTL,4.0,2.0,20032004
2003-12-13,NSH,FLA,2.0,2.0,20032004
2003-12-15,DET,FLA,4.0,1.0,20032004
2003-12-17,FLA,WSH,2.0,2.0,20032004
2003-12-19,FLA,DAL,1.0,0.0,20032004
2003-12-22,OTT,FLA,3.0,2.0,20032004
2003-12-23,TOR,FLA,5.0,2.0,20032004
2003-12-27,FLA,ANA,3.0,2.0,20032004
2003-12-29,FLA,TOR,4.0,4.0,20032004
2003-12-31,TBL,FLA,2.0,2.0,20032004
2004-01-02,FLA,PHI,1.0,2.0,20032004
2004-01-03,FLA,CBJ,1.0,0.0,20032004
2004-01-08,PHI,FLA,3.0,4.0,20032004
2004-01-10,CGY,FLA,4.0,2.0,20032004
2004-01-11,VAN,FLA,2.0,2.0,20032004
2004-01-13,EDM,FLA,4.0,2.0,20032004
2004-01-17,FLA,TBL,2.0,1.0,20032004
2004-01-19,FLA,STL,1.0,2.0,20032004
2004-01-21,FLA,COL,5.0,6.0,20032004
2004-01-23,FLA,WSH,4.0,1.0,20032004
2004-01-24,BOS,FLA,1.0,2.0,20032004
2004-01-26,NYR,FLA,5.0,2.0,20032004
2004-01-28,FLA,PHI,3.0,3.0,20032004
2004-01-31,NYI,FLA,4.0,2.0,20032004
2004-02-03,SJS,FLA,3.0,0.0,20032004
2004-02-04,PHX,FLA,4.0,5.0,20032004
2004-02-10,FLA,MTL,2.0,1.0,20032004
2004-02-12,FLA,PIT,5.0,1.0,20032004
2004-02-14,TBL,FLA,3.0,2.0,20032004
2004-02-16,CAR,FLA,3.0,1.0,20032004
2004-02-18,BUF,FLA,1.0,1.0,20032004
2004-02-20,PIT,FLA,0.0,2.0,20032004
2004-02-21,WSH,FLA,2.0,2.0,20032004
2004-02-23,BOS,FLA,0.0,2.0,20032004
2004-02-25,FLA,TOR,4.0,0.0,20032004
2004-02-27,FLA,WSH,1.0,4.0,20032004
2004-02-29,CHI,FLA,2.0,2.0,20032004
2004-03-02,WSH,FLA,0.0,1.0,20032004
2004-03-03,FLA,NJD,2.0,5.0,20032004
2004-03-06,FLA,TBL,3.0,5.0,20032004
2004-03-09,TOR,FLA,5.0,0.0,20032004
2004-03-11,MTL,FLA,2.0,3.0,20032004
2004-03-13,FLA,NYR,3.0,2.0,20032004
2004-03-17,FLA,NYI,6.0,4.0,20032004
2004-03-19,ATL,FLA,3.0,2.0,20032004
2004-03-20,FLA,BUF,1.0,2.0,20032004
2004-03-23,FLA,NJD,3.0,4.0,20032004
2004-03-25,CAR,FLA,3.0,2.0,20032004
2004-03-27,FLA,ATL,0.0,3.0,20032004
2004-03-29,FLA,CAR,3.0,1.0,20032004
2004-03-31,FLA,OTT,4.0,5.0,20032004
2004-04-01,TBL,FLA,4.0,3.0,20032004
2004-04-04,FLA,CAR,6.0,6.0,20032004
2005-09-18,CAR,FLA,4.0,5.0,20052006
2005-09-22,ATL,FLA,3.0,5.0,20052006
2005-09-23,MIN,FLA,2.0,1.0,20052006
2005-09-24,TBL,FLA,5.0,0.0,20052006
2005-09-29,FLA,CAR,1.0,2.0,20052006
2005-10-02,FLA,TBL,4.0,0.0,20052006
2005-10-05,FLA,ATL,2.0,0.0,20052006
2005-10-07,FLA,TBL,2.0,0.0,20052006
2005-10-08,TBL,FLA,2.0,1.0,20052006
2005-10-10,NYI,FLA,1.0,3.0,20052006
2005-10-13,FLA,BOS,2.0,5.0,20052006
2005-10-15,FLA,BUF,3.0,2.0,20052006
2005-10-17,NYR,FLA,4.0,0.0,20052006
2005-10-18,NJD,FLA,4.0,3.0,20052006
2005-10-20,FLA,WSH,3.0,2.0,20052006
2005-10-25,PIT,FLA,3.0,4.0,20052006
2005-10-27,PHI,FLA,5.0,4.0,20052006
2005-10-31,TOR,FLA,2.0,1.0,20052006
2005-11-01,MTL,FLA,5.0,4.0,20052006
2005-11-03,BOS,FLA,4.0,1.0,20052006
2005-11-05,CAR,FLA,2.0,0.0,20052006
2005-11-09,FLA,NYR,3.0,4.0,20052006
2005-11-11,FLA,CAR,0.0,1.0,20052006
2005-11-12,PHI,FLA,5.0,4.0,20052006
2005-11-15,MTL,FLA,4.0,3.0,20052006
2005-11-17,OTT,FLA,4.0,1.0,20052006
2005-11-19,FLA,NYI,3.0,5.0,20052006
2005-11-23,FLA,NJD,1.0,5.0,20052006
2005-11-25,FLA,PIT,6.0,3.0,20052006
2005-11-26,ATL,FLA,7.0,4.0,20052006
2005-11-28,FLA,TOR,1.0,2.0,20052006
2005-12-01,FLA,WSH,3.0,2.0,20052006
2005-12-03,FLA,CHI,4.0,3.0,20052006
2005-12-05,FLA,OTT,3.0,6.0,20052006
2005-12-07,DAL,FLA,4.0,3.0,20052006
2005-12-08,SJS,FLA,6.0,2.0,20052006
2005-12-10,LAK,FLA,3.0,1.0,20052006
2005-12-13,FLA,NSH,7.0,3.0,20052006
2005-12-15,FLA,DET,3.0,2.0,20052006
2005-12-17,ATL,FLA,2.0,1.0,20052006
2005-12-18,WSH,FLA,2.0,3.0,20052006
2005-12-22,FLA,BUF,4.0,1.0,20052006
2005-12-23,CAR,FLA,4.0,3.0,20052006
2005-12-26,FLA,PHI,2.0,3.0,20052006
2005-12-28,FLA,BOS,6.0,4.0,20052006
2005-12-30,FLA,MTL,2.0,1.0,20052006
2006-01-01,BUF,FLA,1.0,2.0,20052006
2006-01-03,NJD,FLA,3.0,0.0,20052006
2006-01-04,NYI,FLA,4.0,3.0,20052006
2006-01-07,NYR,FLA,4.0,0.0,20052006
2006-01-08,WSH,FLA,3.0,4.0,20052006
2006-01-12,FLA,STL,3.0,1.0,20052006
2006-01-14,FLA,CBJ,4.0,5.0,20052006
2006-01-19,PHX,FLA,6.0,3.0,20052006
2006-01-21,ANA,FLA,1.0,0.0,20052006
2006-01-24,TBL,FLA,2.0,3.0,20052006
2006-01-25,FLA,CAR,3.0,4.0,20052006
2006-01-27,FLA,NJD,4.0,0.0,20052006
2006-01-30,FLA,TOR,2.0,4.0,20052006
2006-02-03,FLA,ATL,5.0,2.0,20052006
2006-02-04,ATL,FLA,6.0,4.0,20052006
2006-02-07,WSH,FLA,0.0,5.0,20052006
2006-02-11,BUF,FLA,5.0,3.0,20052006
2006-02-28,TBL,FLA,2.0,8.0,20052006
2006-03-02,FLA,MTL,0.0,1.0,20052006
2006-03-03,CAR,FLA,5.0,2.0,20052006
2006-03-06,ATL,FLA,4.0,3.0,20052006
2006-03-08,FLA,OTT,6.0,2.0,20052006
2006-03-10,FLA,CAR,5.0,3.0,20052006
2006-03-11,FLA,CAR,4.0,3.0,20052006
2006-03-15,FLA,PHI,0.0,4.0,20052006
2006-03-17,FLA,NYI,4.0,2.0,20052006
2006-03-18,WSH,FLA,3.0,4.0,20052006
2006-03-20,FLA,TBL,6.0,5.0,20052006
2006-03-22,FLA,WSH,3.0,2.0,20052006
2006-03-24,FLA,NYR,3.0,2.0,20052006
2006-03-27,BOS,FLA,3.0,4.0,20052006
2006-03-29,PIT,FLA,3.0,5.0,20052006
2006-03-31,CAR,FLA,3.0,2.0,20052006
2006-04-01,FLA,TBL,4.0,2.0,20052006
2006-04-03,TBL,FLA,4.0,1.0,20052006
2006-04-05,FLA,ATL,2.0,5.0,20052006
2006-04-07,FLA,PIT,1.0,5.0,20052006
2006-04-09,FLA,TBL,6.0,3.0,20052006
2006-04-11,TOR,FLA,6.0,5.0,20052006
2006-04-13,OTT,FLA,4.0,5.0,20052006
2006-04-15,FLA,WSH,1.0,2.0,20052006
2006-04-18,FLA,ATL,2.0,1.0,20052006
2006-09-17,CGY,FLA,3.0,1.0,20062007
2006-09-18,EDM,FLA,2.0,1.0,20062007
2006-09-20,ATL,FLA,6.0,3.0,20062007
2006-09-21,CHI,FLA,3.0,2.0,20062007
2006-09-23,NYR,FLA,3.0,2.0,20062007
2006-09-23,FLA,NYR,2.0,3.0,20062007
2006-09-24,DET,FLA,4.0,2.0,20062007
2006-09-27,FLA,ATL,2.0,0.0,20062007
2006-09-28,FLA,CHI,6.0,3.0,20062007
2006-10-06,FLA,BOS,8.0,3.0,20062007
2006-10-07,ATL,FLA,6.0,0.0,20062007
2006-10-09,TOR,FLA,2.0,1.0,20062007
2006-10-11,FLA,CAR,6.0,3.0,20062007
2006-10-13,FLA,TBL,3.0,2.0,20062007
2006-10-14,TBL,FLA,4.0,1.0,20062007
2006-10-18,WSH,FLA,5.0,2.0,20062007
2006-10-20,FLA,PHI,3.0,2.0,20062007
2006-10-21,ATL,FLA,4.0,2.0,20062007
2006-10-23,FLA,ATL,3.0,6.0,20062007
2006-10-25,NYR,FLA,2.0,4.0,20062007
2006-10-26,NJD,FLA,2.0,0.0,20062007
2006-10-28,NYI,FLA,4.0,3.0,20062007
2006-10-31,FLA,SJS,1.0,2.0,20062007
2006-11-02,FLA,TOR,4.0,2.0,20062007
2006-11-08,FLA,NYR,3.0,4.0,20062007
2006-11-10,BUF,FLA,5.0,4.0,20062007
2006-11-11,NJD,FLA,4.0,2.0,20062007
2006-11-13,FLA,WSH,1.0,4.0,20062007
2006-11-16,FLA,MTL,5.0,1.0,20062007
2006-11-18,FLA,NYI,1.0,4.0,20062007
2006-11-20,BOS,FLA,2.0,3.0,20062007
2006-11-22,FLA,TBL,4.0,6.0,20062007
2006-11-24,FLA,OTT,4.0,6.0,20062007
2006-11-25,ATL,FLA,1.0,0.0,20062007
2006-11-28,MTL,FLA,1.0,0.0,20062007
2006-11-30,OTT,FLA,6.0,0.0,20062007
2006-12-02,FLA,ATL,1.0,3.0,20062007
2006-12-05,PIT,FLA,2.0,3.0,20062007
2006-12-07,FLA,BUF,3.0,1.0,20062007
2006-12-09,NYI,FLA,5.0,4.0,20062007
2006-12-10,NYR,FLA,2.0,1.0,20062007
2006-12-12,FLA,ANA,4.0,5.0,20062007
2006-12-14,BUF,FLA,2.0,1.0,20062007
2006-12-16,BOS,FLA,3.0,6.0,20062007
2006-12-19,TOR,FLA,3.0,7.0,20062007
2006-12-21,FLA,NYR,3.0,2.0,20062007
2006-12-23,FLA,CAR,2.0,3.0,20062007
2006-12-26,CAR,FLA,4.0,2.0,20062007
2006-12-27,FLA,PHI,3.0,1.0,20062007
2006-12-29,FLA,MTL,3.0,1.0,20062007
2007-01-02,EDM,FLA,4.0,1.0,20062007
2007-01-04,CGY,FLA,5.0,4.0,20062007
2007-01-07,VAN,FLA,4.0,3.0,20062007
2007-01-10,FLA,PIT,5.0,2.0,20062007
2007-01-11,CAR,FLA,6.0,4.0,20062007
2007-01-13,FLA,WSH,7.0,3.0,20062007
2007-01-16,FLA,CAR,2.0,3.0,20062007
2007-01-18,FLA,TOR,2.0,3.0,20062007
2007-01-20,WSH,FLA,1.0,4.0,20062007
2007-01-27,FLA,NJD,4.0,2.0,20062007
2007-01-30,PIT,FLA,3.0,0.0,20062007
2007-02-01,FLA,WSH,6.0,3.0,20062007
2007-02-03,FLA,LAK,0.0,7.0,20062007
2007-02-06,COL,FLA,5.0,4.0,20062007
2007-02-08,MIN,FLA,4.0,2.0,20062007
2007-02-10,FLA,PHX,5.0,2.0,20062007
2007-02-13,MTL,FLA,0.0,1.0,20062007
2007-02-14,OTT,FLA,4.0,0.0,20062007
2007-02-17,FLA,TBL,5.0,4.0,20062007
2007-02-20,TBL,FLA,3.0,2.0,20062007
2007-02-22,FLA,PIT,1.0,2.0,20062007
2007-02-24,FLA,BOS,7.0,2.0,20062007
2007-02-27,WSH,FLA,5.0,6.0,20062007
2007-03-01,FLA,DAL,2.0,1.0,20062007
2007-03-03,FLA,TBL,6.0,2.0,20062007
2007-03-06,ATL,FLA,4.0,2.0,20062007
2007-03-08,PHI,FLA,1.0,2.0,20062007
2007-03-10,FLA,ATL,3.0,2.0,20062007
2007-03-13,CAR,FLA,3.0,1.0,20062007
2007-03-15,FLA,BUF,3.0,5.0,20062007
2007-03-17,FLA,NYI,8.0,5.0,20062007
2007-03-20,PHI,FLA,1.0,4.0,20062007
2007-03-22,FLA,OTT,2.0,4.0,20062007
2007-03-24,FLA,NJD,3.0,4.0,20062007
2007-03-27,TBL,FLA,2.0,5.0,20062007
2007-03-28,FLA,ATL,3.0,2.0,20062007
2007-03-30,FLA,WSH,3.0,2.0,20062007
2007-04-01,FLA,CAR,3.0,4.0,20062007
2007-04-03,WSH,FLA,1.0,0.0,20062007
2007-04-06,TBL,FLA,2.0,7.0,20062007
2007-04-07,CAR,FLA,5.0,4.0,20062007
2007-09-16,CGY,FLA,0.0,3.0,20072008
2007-09-17,EDM,FLA,5.0,4.0,20072008
2007-09-18,CGY,FLA,2.0,3.0,20072008
2007-09-20,CHI,FLA,0.0,1.0,20072008
2007-09-25,FLA,CHI,3.0,2.0,20072008
2007-09-26,FLA,ATL,1.0,4.0,20072008
2007-09-28,ATL,FLA,1.0,0.0,20072008
2007-10-04,NYR,FLA,5.0,2.0,20072008
2007-10-06,FLA,NJD,1.0,4.0,20072008
