SEASON,game_date,home_team_abbr,away_team_abbr,home_score,away_score
20222023,2022-11-17,VGK,ARI,4.0,1.0
20222023,2022-11-21,NSH,ARI,4.0,3.0
20222023,2022-11-23,CAR,ARI,0.0,4.0
20222023,2022-11-25,DET,ARI,4.0,3.0
20222023,2022-11-27,MIN,ARI,4.0,3.0
20222023,2022-12-01,LAK,ARI,5.0,3.0
20222023,2022-12-03,VAN,ARI,3.0,2.0
20222023,2022-12-05,CGY,ARI,3.0,2.0
20222023,2022-12-07,EDM,ARI,8.0,2.0
20222023,2022-12-09,ARI,BOS,4.0,3.0
20222023,2022-12-11,ARI,PHI,5.0,4.0
20222023,2022-12-13,SJS,ARI,3.0,2.0
20222023,2022-12-16,ARI,NYI,5.0,4.0
20222023,2022-12-17,ARI,BUF,2.0,5.0
20222023,2022-12-19,ARI,MTL,2.0,3.0
20222023,2022-12-21,VGK,ARI,5.0,2.0
20222023,2022-12-23,ARI,LAK,2.0,1.0
20222023,2022-12-27,ARI,COL,6.0,3.0
20222023,2022-12-29,ARI,TOR,6.0,3.0
20222023,2022-12-31,TBL,ARI,5.0,3.0
20222023,2023-01-03,FLA,ARI,5.0,3.0
20222023,2023-01-05,PHI,ARI,6.0,2.0
20222023,2023-01-06,CHI,ARI,2.0,0.0
20222023,2023-01-08,ARI,PIT,1.0,4.0
20222023,2023-01-10,ARI,SJS,2.0,4.0
20222023,2023-01-12,ARI,OTT,3.0,5.0
20222023,2023-01-14,MIN,ARI,2.0,1.0
20222023,2023-01-15,WPG,ARI,2.0,1.0
20222023,2023-01-17,ARI,DET,4.0,3.0
20222023,2023-01-19,ARI,WSH,0.0,4.0
20222023,2023-01-21,DAL,ARI,4.0,0.0
20222023,2023-01-22,ARI,VGK,4.0,1.0
20222023,2023-01-24,ARI,ANA,2.0,5.0
20222023,2023-01-26,ARI,STL,5.0,0.0
20222023,2023-01-28,ANA,ARI,2.0,1.0
20222023,2023-02-06,ARI,MIN,3.0,2.0
20222023,2023-02-10,CHI,ARI,4.0,3.0
20222023,2023-02-11,STL,ARI,6.0,5.0
20222023,2023-02-13,NSH,ARI,2.0,4.0
20222023,2023-02-15,ARI,TBL,1.0,0.0
20222023,2023-02-18,LAK,ARI,6.0,5.0
20222023,2023-02-19,ARI,CBJ,3.0,2.0
20222023,2023-02-22,ARI,CGY,3.0,6.0
20222023,2023-02-26,ARI,NSH,2.0,6.0
20222023,2023-02-28,ARI,CHI,4.0,1.0
20222023,2023-03-01,DAL,ARI,4.0,2.0
20222023,2023-03-03,ARI,CAR,1.0,6.0
20222023,2023-03-05,ARI,NJD,4.0,5.0
20222023,2023-03-07,ARI,STL,6.0,2.0
20222023,2023-03-09,ARI,NSH,4.0,1.0
20222023,2023-03-11,COL,ARI,3.0,2.0
20222023,2023-03-12,ARI,MIN,5.0,4.0
20222023,2023-03-14,ARI,CGY,4.0,3.0
20222023,2023-03-16,ARI,VAN,3.0,2.0
20222023,2023-03-18,ARI,CHI,4.0,2.0
20222023,2023-03-21,WPG,ARI,2.0,1.0
20222023,2023-03-22,EDM,ARI,4.0,3.0
20222023,2023-03-24,COL,ARI,3.0,1.0
20222023,2023-03-26,ARI,COL,3.0,4.0
20222023,2023-03-27,ARI,EDM,4.0,5.0
20222023,2023-03-31,ARI,DAL,2.0,5.0
20222023,2023-04-01,ARI,SJS,2.0,7.0
20222023,2023-04-03,SEA,ARI,8.0,1.0
20222023,2023-04-06,SEA,ARI,4.0,2.0
20222023,2023-04-08,ARI,ANA,5.0,4.0
20222023,2023-04-10,ARI,SEA,1.0,4.0
20222023,2023-04-13,ARI,VAN,4.0,5.0
20232024,2023-09-23,ARI,LAK,5.0,3.0
20232024,2023-09-23,STL,ARI,3.0,2.0
20232024,2023-09-23,ARI,STL,5.0,1.0
20232024,2023-09-24,LAK,ARI,3.0,2.0
20232024,2023-09-24,DAL,ARI,7.0,0.0
20232024,2023-09-29,VGK,ARI,3.0,1.0
20232024,2023-10-01,ARI,ANA,4.0,5.0
20232024,2023-10-05,ANA,ARI,2.0,4.0
20232024,2023-10-07,ARI,ANA,7.0,1.0
20232024,2023-10-13,NJD,ARI,3.0,4.0
20232024,2023-10-16,NYR,ARI,2.0,1.0
20232024,2023-10-17,NYI,ARI,1.0,0.0
20232024,2023-10-19,STL,ARI,2.0,6.0
20232024,2023-10-21,ARI,ANA,2.0,1.0
20232024,2023-10-24,LAK,ARI,6.0,3.0
20232024,2023-10-27,ARI,LAK,4.0,5.0
20232024,2023-10-30,ARI,CHI,8.0,1.0
20232024,2023-11-01,ANA,ARI,4.0,3.0
20232024,2023-11-02,ARI,MTL,3.0,2.0
20232024,2023-11-04,ARI,WPG,3.0,5.0
20232024,2023-11-07,ARI,SEA,4.0,3.0
20232024,2023-11-09,STL,ARI,2.0,1.0
20232024,2023-11-11,NSH,ARI,5.0,7.0
20232024,2023-11-14,DAL,ARI,4.0,3.0
20232024,2023-11-16,CBJ,ARI,2.0,3.0
20232024,2023-11-18,WPG,ARI,5.0,2.0
20232024,2023-11-20,ARI,LAK,1.0,4.0
20232024,2023-11-22,ARI,STL,5.0,6.0
20232024,2023-11-25,VGK,ARI,0.0,2.0
20232024,2023-11-28,ARI,TBL,3.0,1.0
20232024,2023-11-30,ARI,COL,4.0,3.0
20232024,2023-12-02,ARI,STL,4.0,1.0
20232024,2023-12-04,ARI,WSH,6.0,0.0
20232024,2023-12-07,ARI,PHI,1.0,4.0
20232024,2023-12-09,BOS,ARI,5.0,3.0
20232024,2023-12-11,BUF,ARI,5.0,2.0
20232024,2023-12-12,PIT,ARI,4.0,2.0
20232024,2023-12-15,ARI,SJS,1.0,0.0
20232024,2023-12-16,ARI,BUF,2.0,0.0
20232024,2023-12-19,ARI,OTT,4.0,3.0
20232024,2023-12-21,SJS,ARI,2.0,5.0
20232024,2023-12-23,COL,ARI,4.0,1.0
20232024,2023-12-27,ARI,COL,5.0,4.0
20232024,2023-12-29,ANA,ARI,0.0,2.0
20232024,2024-01-02,ARI,FLA,1.0,4.0
20232024,2024-01-04,ARI,NYI,1.0,5.0
20232024,2024-01-07,ARI,WPG,2.0,6.0
20232024,2024-01-09,ARI,BOS,4.0,3.0
20232024,2024-01-11,ARI,CGY,2.0,6.0
20232024,2024-01-13,MIN,ARI,0.0,6.0
20232024,2024-01-16,CGY,ARI,3.0,2.0
20232024,2024-01-18,VAN,ARI,2.0,1.0
20232024,2024-01-20,ARI,NSH,3.0,2.0
20232024,2024-01-22,ARI,PIT,5.0,2.0
20232024,2024-01-24,FLA,ARI,6.0,2.0
20232024,2024-01-25,TBL,ARI,6.0,3.0
20232024,2024-01-27,CAR,ARI,3.0,1.0
20232024,2024-02-08,ARI,VGK,2.0,3.0
20232024,2024-02-10,NSH,ARI,5.0,4.0
20232024,2024-02-12,PHI,ARI,5.0,3.0
20232024,2024-02-14,ARI,MIN,1.0,3.0
20232024,2024-02-16,ARI,CAR,1.0,5.0
20232024,2024-02-18,COL,ARI,4.0,3.0
20232024,2024-02-19,ARI,EDM,3.0,6.0
20232024,2024-02-21,ARI,TOR,3.0,6.0
20232024,2024-02-25,WPG,ARI,4.0,3.0
20232024,2024-02-27,MTL,ARI,4.0,2.0
20232024,2024-02-29,TOR,ARI,4.0,2.0
20232024,2024-03-01,OTT,ARI,3.0,5.0
20232024,2024-03-03,WSH,ARI,2.0,5.0
20232024,2024-03-05,ARI,CHI,2.0,5.0
20232024,2024-03-07,ARI,MIN,2.0,5.0
20232024,2024-03-08,ARI,DET,4.0,0.0
20232024,2024-03-10,CHI,ARI,7.0,4.0
20232024,2024-03-12,MIN,ARI,4.0,1.0
20232024,2024-03-14,DET,ARI,1.0,4.0
20232024,2024-03-16,ARI,NJD,4.0,1.0
20232024,2024-03-20,DAL,ARI,5.0,2.0
20232024,2024-03-22,ARI,SEA,2.0,1.0
20232024,2024-03-24,ARI,DAL,2.0,4.0
20232024,2024-03-26,ARI,CBJ,6.0,2.0
20232024,2024-03-28,ARI,NSH,8.0,4.0
20232024,2024-03-30,ARI,NYR,5.0,8.0
20232024,2024-04-03,ARI,VAN,1.0,2.0
20232024,2024-04-05,ARI,VGK,7.0,4.0
20232024,2024-04-07,SJS,ARI,2.0,5.0
20232024,2024-04-09,SEA,ARI,5.0,0.0
20232024,2024-04-10,VAN,ARI,3.0,4.0
20232024,2024-04-12,EDM,ARI,2.0,3.0
20232024,2024-04-14,CGY,ARI,6.0,5.0
20232024,2024-04-17,ARI,EDM,5.0,2.0
